0.0557534125,0.7329506684,0.3855911136,0.2513599453,0.1619626027,0.6473188408,0.7872872479,0.2294444427,0.2580837536,0.5821884612,0.5041559816,0.6016028492,0.4473202838,0.5661597006,0.6163000662,0.4681731942,0.5702056797,0.6690061533,0.5078790207,0.478704193
0.0450395817,0.7316517524,0.3866498973,0.2423845162,0.2072350021,0.5814244418,0.7650267744,0.2933475749,0.2491220154,0.6066016261,0.4698143114,0.6687484964,0.5062647727,0.6271937385,0.5078209533,0.4350199825,0.5870463883,0.5424937237,0.5649237534,0.5677634399
0.0523134948,0.7378163612,0.3531509168,0.3250746131,0.2784091595,0.8188973636,0.7378901726,0.4016036692,0.2979976261,0.5778843908,0.7056652498,0.3379836418,0.352226894,0.3350223924,0.6989268086,0.5263496171,0.2004937263,0.7453842145,0.4224335858,0.3322778419
0.0477086637,0.7546990677,0.3485575976,0.2970495361,0.2803610326,0.7905827074,0.7421102388,0.4410896923,0.2875797843,0.6293381905,0.6987293418,0.3892600488,0.3535233408,0.3446128082,0.6746498452,0.532286411,0.1867404364,0.7909758377,0.4322436507,0.2986632543
0.0608672168,0.7389592098,0.3467404382,0.2900841693,0.2913875021,0.7441047079,0.74434209,0.4801792279,0.2858477656,0.6495686591,0.6776995212,0.4823853048,0.3556345177,0.3874762678,0.6823573861,0.4904593063,0.168900843,0.7817055893,0.4530761911,0.2935088796
0.0666000466,0.751575971,0.3652939554,0.3032949381,0.2937428869,0.7778403061,0.7556182577,0.4688444998,0.2764409146,0.6536374187,0.6720321592,0.4841712202,0.3298343538,0.3905173461,0.6854877391,0.5227193827,0.1580864422,0.7873251539,0.4790293653,0.281324392
0.0523678967,0.7419469149,0.3421041627,0.2817790256,0.3003031409,0.7332750125,0.7467546532,0.5240356542,0.2665034707,0.6698284684,0.654930943,0.5467723307,0.3780284582,0.4124451078,0.6048222683,0.4820172724,0.1625092939,0.7407458562,0.5002432747,0.2899134381
0.0532204533,0.7581674715,0.3540944295,0.2810871116,0.33987798,0.6686560702,0.7317384709,0.5825294695,0.287733733,0.7349000658,0.6160144337,0.5953707228,0.3987239851,0.4494403425,0.518434342,0.4577529909,0.1486110953,0.6574604588,0.5371409879,0.3288989474
0.0487337502,0.7588616459,0.3500559788,0.2835349341,0.3639698618,0.6307744585,0.6883233518,0.6372535358,0.2628279782,0.7278383178,0.6288928051,0.6483771003,0.4735503381,0.4834988024,0.4316753886,0.3608398418,0.1938614418,0.6052877874,0.5462278091,0.4134922569
0.0380854545,0.7600343938,0.3505452963,0.30386954,0.3764714432,0.5832142818,0.646112762,0.7255957263,0.2759499223,0.7627745891,0.5959351259,0.6480713802,0.540181161,0.5149488497,0.2453256289,0.2749191797,0.2415150565,0.474706702,0.5671695586,0.5812185557
0.0467352222,0.7508723908,0.3573462727,0.325219381,0.4185502368,0.5375902298,0.5977927176,0.8230734082,0.2604591794,0.7417415113,0.6574152551,0.5568920655,0.6210241286,0.5253757707,0.1042518008,0.2075530904,0.3067158658,0.3805521073,0.6065208399,0.6712611141
0.0407120257,0.721512931,0.3589002821,0.3470693322,0.4568355963,0.534232702,0.562184582,0.8477404783,0.2884830662,0.7301789757,0.5910736842,0.5171608209,0.6445933264,0.4845818438,0,0.2140504353,0.3634383259,0.3577354053,0.6266487769,0.722071408
0.4014068635,0.471638126,0.8850699351,0.4017633236,0.7042575137,0.722712945,0.7546325995,0.3412667131,0.3393013402,0.6785686066,0.6052357738,0.5503744417,0.5912068919,0.4891391763,0.6816275499,0.4432003569,0.4197063928,0.6365569881,0.5122197773,0.464200435
0.3689673381,0.4574050056,0.9101265632,0.4431441494,0.6979912576,0.6870486616,0.7636064769,0.3556164841,0.3473097212,0.7134059373,0.5316903354,0.5462946842,0.6148626055,0.4619547833,0.6331131228,0.4836243087,0.4284162479,0.6491956074,0.4851316048,0.4639250768
0.3731692215,0.4415569732,0.9228119543,0.4454476069,0.711489781,0.6635984326,0.7535468224,0.3576276902,0.3515116109,0.7353500648,0.4944343138,0.5158257798,0.6232235238,0.4543098974,0.5370038343,0.4954640572,0.4300177582,0.6204308827,0.456086259,0.4366053003
0.3705110844,0.4338781935,0.9349622627,0.4452181157,0.7432423162,0.6529780164,0.7251831368,0.3826562012,0.3447563747,0.7342948663,0.4277485104,0.4768329782,0.6447402116,0.3942209944,0.4453472104,0.4790892621,0.4132931705,0.6300103013,0.4529902809,0.4972021037
0.3768325955,0.4254838781,0.9451891111,0.4527819326,0.7684829495,0.6172337036,0.6642995861,0.4021755633,0.3085843348,0.7106040757,0.4094727161,0.468834849,0.6447144477,0.3581642476,0.3638934692,0.4343560718,0.4183180466,0.6054545842,0.4214879741,0.5342815894
0.3565417938,0.4283225045,0.9183419299,0.4443417526,0.7940873448,0.5924857777,0.6222462593,0.3962262353,0.3440492499,0.675569496,0.3802847356,0.4727669476,0.6181613217,0.3200223998,0.3502675581,0.386424854,0.4168452337,0.6011258869,0.4211818565,0.5731826627
0.3700339912,0.4337574743,0.9456547601,0.4500299418,0.8100538099,0.6043361258,0.5673274701,0.4405556738,0.3090641611,0.6446914874,0.3497230885,0.5099700608,0.6291304714,0.3477932239,0.3474167058,0.3745102261,0.4420896193,0.5651888283,0.4368288998,0.6042328014
0.3543473075,0.425788477,0.9426270948,0.4920801536,0.8170351856,0.5719642899,0.5194962451,0.4882572236,0.3040831686,0.5935696077,0.3579805885,0.5437582656,0.5869878182,0.361004155,0.3543709936,0.3127209576,0.4920364407,0.4938698541,0.536643272,0.6520037393
0.347483134,0.420736231,0.938779771,0.5363817574,0.8081780382,0.5384423554,0.490955591,0.5060340788,0.2961786567,0.5587506669,0.3678173498,0.5595811909,0.547312201,0.4114144781,0.3847901935,0.2996651778,0.6035223016,0.463589612,0.6493380369,0.6419192013
0.3392482015,0.4162899449,0.9460030252,0.5885613677,0.79562978,0.544526389,0.4852697755,0.5089919136,0.312030102,0.4945739719,0.4079403328,0.5236089247,0.5118790013,0.4038576288,0.3866773541,0.2957911675,0.6677385078,0.4142418937,0.7524690804,0.5971531133
0.3403875498,0.4098779447,0.9189893731,0.5045510336,0.7922076307,0.5357832347,0.5237286753,0.4336007486,0.2693325673,0.4454817299,0.4066291804,0.5727437554,0.5532941227,0.4086213538,0.3218725476,0.2886230125,0.708606574,0.5415009001,0.6723386114,0.6203042668
0.3241033461,0.4080740222,0.9210538461,0.5540227568,0.794724789,0.5150572011,0.5295456048,0.422252816,0.2830480444,0.4130704319,0.4284475095,0.5261029482,0.5376014503,0.4379538713,0.3719965016,0.330721605,0.8044361003,0.4597052842,0.7819020874,0.586637535
0.3241533464,0.3895839157,0.9287351603,0.5903152955,0.76989442,0.5074464283,0.5383576026,0.4173416736,0.2671496533,0.3870848522,0.5036856737,0.4402134472,0.5106890024,0.4780840852,0.3907831646,0.3650993016,0.8626989961,0.4151308093,0.8503618192,0.4756377681
0.3277474951,0.400707947,0.947369831,0.5943081007,0.7262964363,0.4813822719,0.5787263046,0.3945651201,0.2720255754,0.333936598,0.5806432328,0.361836282,0.5126986312,0.4994053425,0.4090782536,0.3768975693,0.8724646275,0.3523088976,0.8336701636,0.4622343435
0.3274354412,0.391809464,0.9448068967,0.5992081302,0.699145977,0.4581292926,0.6349126783,0.3495987863,0.2439350555,0.300263221,0.6668332966,0.26731481,0.4779362616,0.4695969753,0.4607412957,0.4000271302,0.8554815498,0.3922455206,0.7683726325,0.3704486368
0.3302874768,0.3934393448,0.9598458391,0.6043018827,0.6669573989,0.4529052206,0.6803549641,0.3351822617,0.2140347295,0.2742706909,0.752728092,0.2369418173,0.4894986466,0.4632710967,0.5349164972,0.4248492217,0.8167459502,0.4700142491,0.691665173,0.3579123332
0.322334707,0.3790787345,0.9474147235,0.5953340129,0.6683739146,0.473492055,0.722294648,0.2882830038,0.1771855996,0.2917823853,0.7946034677,0.2350536577,0.4903414938,0.4681368188,0.6600397469,0.4106835512,0.8343381932,0.5569742443,0.646039293,0.348050738
0.3079781383,0.3713527587,0.9390299431,0.57675187,0.6243111615,0.4881986208,0.8001765239,0.2413176864,0.1773735486,0.3164413696,0.8421785532,0.2765294134,0.4603434237,0.5200318583,0.8375638097,0.4570222571,0.7545112276,0.5834021042,0.6236540082,0.3243099737
0.2993614238,0.3519266747,0.9217713741,0.5684727009,0.6145439266,0.5062136105,0.8624775719,0.2415973937,0.1878780486,0.3894047434,0.8514155668,0.3176159938,0.4906790941,0.5657220179,0.8787867148,0.5061662407,0.7355672503,0.5740869636,0.623475977,0.3113497391
0.3063951114,0.3443051821,0.9315994091,0.5595231249,0.5819835763,0.5110711035,0.933876477,0.2347186869,0.1777765383,0.4491541248,0.8369758587,0.3396075679,0.5107925542,0.5971614438,0.841713104,0.5040793849,0.6636613451,0.6160665056,0.6208259453,0.3030991771
0.7544728394,0.0488916267,0.5746579965,0.4727326422,0.4505904159,0.4643284706,0.5303099631,0.47994928,0.3420948307,0.2816808532,0.530036318,0.4903273515,0.5053547006,0.6390115334,0.4389827085,0.3838290565,0.4099653337,0.8973195111,0.6092930579,0.7520375301
0.743887141,0.0651113153,0.5947764158,0.479869763,0.4725492946,0.460554245,0.5256284158,0.4796239565,0.3320803836,0.259928667,0.5439820407,0.4895522621,0.5107065222,0.6261595701,0.3954882676,0.4217060079,0.4670399587,0.8745856149,0.6506105576,0.7947503609
0.739236454,0.0678591387,0.6167616773,0.4766888879,0.4726865684,0.4547080489,0.5365738448,0.4717449368,0.3268424955,0.2619544308,0.5746236436,0.4822521044,0.4905496111,0.6333249686,0.3633411124,0.4345098266,0.473126928,0.8894520509,0.6681334328,0.7813015464
0.7495561524,0.0684477006,0.6305230548,0.4858484339,0.4633732842,0.4664403907,0.5308907504,0.4892684096,0.3043358211,0.2367097457,0.5983292168,0.4645369509,0.4681227391,0.6415124858,0.3448298856,0.4484524596,0.4857729444,0.8725838212,0.6573218481,0.8058483272
0.7538420005,0.073227249,0.6370460436,0.5017340648,0.462128702,0.4720269617,0.5433489685,0.47373949,0.3055768107,0.2035892838,0.6154684901,0.4371775906,0.4629470644,0.6088844905,0.3510781178,0.461112407,0.5180848778,0.8578641316,0.6798172095,0.8026037901
0.7609092679,0.0649869643,0.638978167,0.4987200705,0.4502314038,0.4753806297,0.54677799,0.4628075704,0.3019994211,0.1930087562,0.6285390103,0.4216108403,0.4363713077,0.6065556316,0.3278276777,0.4680544899,0.5139268515,0.8442897259,0.7118047435,0.7968318446
0.7597983259,0.0630081278,0.6472916526,0.4976573863,0.4505627734,0.4756952629,0.5526488984,0.4564195619,0.3112042769,0.1846752138,0.6403011934,0.4200114834,0.4509564619,0.6213338597,0.3395636968,0.4775883361,0.5376542996,0.8599567385,0.7289863334,0.7750574125
0.7647914703,0.0728949814,0.6334160159,0.512596378,0.4463507527,0.4850553412,0.5761039353,0.4601436878,0.3259604631,0.1860738634,0.6422598965,0.3760093906,0.4439821278,0.5858944612,0.3735868774,0.4919798578,0.5509597673,0.8734757214,0.7489751202,0.6970056212
0.7600056648,0.0758358699,0.6421653087,0.5022757104,0.447265632,0.4788487027,0.571410546,0.4606246688,0.3282898457,0.1628004304,0.66265134,0.3644990538,0.4303227411,0.5868467751,0.3910627215,0.4909656773,0.5442694341,0.9014364687,0.7813188073,0.6608937102
0.7617173997,0.0771491355,0.6371801905,0.500165902,0.4556534657,0.4584421596,0.5760756451,0.4523215425,0.3346337802,0.1673439011,0.6612719033,0.3514884725,0.4312126041,0.5751714993,0.4055132168,0.4852175672,0.5268350408,0.8698770582,0.7724617477,0.6466855398
0.7762572167,0.1041505172,0.6174412195,0.4936839776,0.4436950682,0.5216874171,0.6320563173,0.4267457975,0.3202163747,0.3122556189,0.5339339767,0.4719639679,0.5957069582,0.6236568554,0.4422893366,0.4324832172,0.434124262,0.9897351331,0.5865514543,0.6973757626
0.7535726076,0.0983349074,0.6288705849,0.5018657774,0.4648124293,0.5201940425,0.5999325407,0.4384116536,0.3428314841,0.3214455494,0.5283359629,0.4941479231,0.5498969491,0.6228187136,0.4150194352,0.4323254619,0.4197963025,1,0.5991926554,0.6884904886
0.74792389,0.0971464016,0.6258304989,0.4883791302,0.4795491528,0.5025011719,0.5786798489,0.4555584651,0.3454958176,0.2830047133,0.5302460273,0.5066865678,0.5394357611,0.6398344633,0.4078816219,0.4414798717,0.4614591926,0.9813296584,0.6569608427,0.7343405697
0.7486505984,0.0916512635,0.6210473585,0.5022605021,0.4815936717,0.4770986428,0.5452145763,0.47589688,0.3530020523,0.2702684579,0.5440553251,0.5209591942,0.508590825,0.6330545319,0.3795557093,0.4323308154,0.497835997,0.9055785886,0.6650636729,0.7342210034
0.7467671795,0.0990707885,0.6317680568,0.5100239182,0.4723624137,0.4749401728,0.5409622062,0.4789408975,0.3443375708,0.2652326018,0.5587451502,0.4893524299,0.5160511019,0.6324617079,0.3689343315,0.4541051936,0.5097582336,0.8825955797,0.6863125356,0.7335010584
0.7358888646,0.0910818195,0.6493823534,0.513201673,0.4802570996,0.506609865,0.5787115932,0.4594210887,0.3397783036,0.2614534657,0.5992221995,0.4612629261,0.5047844459,0.6375909181,0.3410738663,0.4578384508,0.5631921476,0.8332273888,0.6692408502,0.7188133119
0.7413179718,0.0920639826,0.6597804413,0.524911606,0.4676740568,0.513757195,0.6083066875,0.4725851272,0.3499557325,0.2309125904,0.6093831352,0.4171826798,0.501134345,0.6250323734,0.3818861688,0.4831276781,0.5899935104,0.8726341664,0.6866321713,0.6769191384
0.7441717091,0.0787398641,0.6606516127,0.5311505119,0.4645069346,0.5192528548,0.6023530866,0.4593408664,0.3331897201,0.2194459624,0.6518081039,0.4094020877,0.4601076961,0.6240958503,0.3927768612,0.4798404757,0.6041563265,0.8324926126,0.7051947528,0.6479671737
0.7383675245,0.0880509056,0.6664322947,0.5266782517,0.455179294,0.528101357,0.6540641921,0.4488637789,0.3431851265,0.2480038137,0.6749200197,0.3486461457,0.4399909039,0.6103330919,0.4409694635,0.4739753811,0.6256451586,0.8150774742,0.7186910703,0.5223253329
0.7416140762,0.0880551754,0.6667603787,0.5140952426,0.4527854477,0.5477306207,0.6660344383,0.4372887762,0.3272183899,0.256462043,0.7065061435,0.3346215868,0.4032390377,0.6058186627,0.5070278682,0.4634081746,0.6370226293,0.7815556409,0.7165540543,0.4347324095
0.5764224511,0.4679461136,0.7670009465,0.4139605573,0.3301804327,0.4884266705,0.3907957596,0.9458426474,0.9104435611,0.496782576,0.8347433623,0.3425497194,0.371569232,0.6381290987,0.5951345216,0.3218544365,0.9708921299,0.5831245132,0.7615484314,0.5101579215
0.5870055744,0.4417479933,0.7468446491,0.3990566397,0.3049771064,0.5066531592,0.4180648103,0.9532131777,0.9527208072,0.4971867765,0.8114639027,0.2679081306,0.3385063419,0.6228562014,0.6225707737,0.3424781333,0.9605036294,0.5793302429,0.7042252549,0.4375490558
0.5994449216,0.4423185362,0.7312727777,0.4136289371,0.3040969893,0.4872435917,0.4345887327,0.9446080496,0.977146403,0.4712299999,0.8660351427,0.2405771823,0.2983874218,0.6093982991,0.6306167576,0.3403961492,0.9727952532,0.5922151424,0.625250278,0.4550494667
0.6025158085,0.4313822636,0.7730637256,0.4170550248,0.2376549057,0.4788454365,0.4746328992,0.9084529487,0.9830698359,0.4585463901,0.8378330496,0.2200415236,0.3315626301,0.5640379598,0.6614548956,0.3468043664,0.980217363,0.6647132081,0.5327937935,0.4175349499
0.598628334,0.4454465744,0.7737670021,0.4082452609,0.2637575031,0.4994501284,0.4493912111,0.8943402426,1,0.4210957214,0.8811690391,0.1976899428,0.3097140383,0.5929143401,0.6771763668,0.3687355042,1,0.6906474537,0.4726296,0.463263486
0.6138597827,0.4303424539,0.7602095733,0.3958959311,0.240107646,0.4940531414,0.4590881994,0.9202683679,0.9793165961,0.4145319845,0.9003714645,0.1472654268,0.3059121084,0.5783864162,0.7267388671,0.365387501,0.9980425819,0.6922068237,0.4103917778,0.4059290774
0.6238566727,0.4375802971,0.7600670971,0.3503950576,0.278378051,0.5161589881,0.453120151,0.9150003513,0.9593561008,0.4003069099,0.9079866128,0.1176510141,0.2913874188,0.6331284039,0.7406326324,0.3920687528,0.9530505859,0.7029564408,0.3979852426,0.4312184577
0.622042451,0.4359990911,0.7578552771,0.3729869132,0.2759564459,0.5164346867,0.4641840944,0.8705548695,0.9508958386,0.3379607319,0.9423630179,0.1457154685,0.3172921928,0.610382878,0.767458294,0.4333795534,0.9385899067,0.6792211295,0.3361508711,0.4414348314
0.6322427847,0.4601705282,0.7636052928,0.320444205,0.3266309657,0.5497349657,0.4688346867,0.8623776087,0.8882987219,0.3090215922,0.9783191983,0.1364992453,0.3255756498,0.6455973651,0.7725579743,0.4251176728,0.9240919255,0.6642813658,0.3304713848,0.4536196904
0.6492680226,0.4442711961,0.7612250823,0.2994715688,0.3552863382,0.5324992759,0.4862183729,0.8681486859,0.8418814863,0.3275279142,0.9763226478,0.161381563,0.3646016813,0.6630330536,0.8052425727,0.4201530513,0.8593956883,0.6478975758,0.2710207374,0.4713248714
0.6328230589,0.8619294558,0.6459000395,0.2494683335,0.7123322144,0.3633763604,0.0423273648,0.5351257578,0.1440084914,0.7641373877,0.6131376635,0.0265139361,0.4165082672,0.5031975817,0.5768348141,0.5110311501,0.4747498476,0.7740921928,0.5112982882,0.862401444
0.6344784534,0.8686477069,0.6659131038,0.1791222878,0.7175442915,0.360473168,0.0457142542,0.4930249183,0.1529351339,0.7186676928,0.5994708481,0,0.3965531391,0.4913046441,0.5991674904,0.4896425183,0.4491630614,0.7693949249,0.5785248431,0.8431733434
0.626714289,0.8636282819,0.6812054423,0.1723373731,0.7008865713,0.3484449336,0,0.449445293,0.1231699793,0.6953152937,0.5620475955,0.0247571656,0.3504595866,0.5054759915,0.7371551465,0.5101933453,0.4095906585,0.7801788364,0.5492687682,0.8596383073
0.6231442377,0.8474992936,0.6669439024,0.1736447524,0.7723044193,0.379252707,0.0472651528,0.4917239959,0.079071314,0.6796053037,0.6276334612,0.0808640769,0.2630956861,0.5071042263,0.8358119574,0.565744824,0.3518438547,0.7487641507,0.5577015236,0.7369482957
0.6387108389,0.8747524269,0.6516139018,0.1995231926,0.710903863,0.3934899887,0.0176409555,0.4751997639,0.0684815107,0.6861708451,0.5636516766,0.1338356896,0.2105651146,0.5420753985,0.8079657332,0.5211802165,0.3489552875,0.6084886597,0.6167864202,0.580160675
0.6369454665,0.8507711547,0.6558052353,0.1889773461,0.7135273545,0.3694103435,0.0590116936,0.4694384029,0.0573696436,0.6900626364,0.6063528466,0.1662272775,0.1608571346,0.5902970739,0.9019975219,0.5322723494,0.27322927,0.5944685744,0.7318231895,0.5546374235
0.632370581,0.8159505389,0.6600704645,0.2504584757,0.6979598308,0.3880228551,0.0435743748,0.4717043715,0.0554703427,0.6630905429,0.5751859737,0.1886480672,0.1355876441,0.6279234897,0.9693714995,0.5331176369,0.2345530079,0.5346874614,0.7682718811,0.5084331195
0.626907177,0.8290558963,0.6780951069,0.2039615797,0.6969566119,0.3933413814,0.1108729366,0.4510674619,0.0643318277,0.6728482733,0.6384965173,0.2580148479,0.1592128738,0.7147723594,0.9772109728,0.4905089903,0.1992756748,0.3584468452,0.8630173942,0.5781272452
0.6281018271,0.8172623257,0.6467937608,0.2389142491,0.6718846678,0.3801151134,0.1301526121,0.4568823324,0.0317015384,0.7138202638,0.6414861031,0.2493801911,0.1415948486,0.7221643871,0.9677678906,0.4549949184,0.1859547129,0.3489580159,0.8781607529,0.6056257637
0.6438391348,0.8209009711,0.6621540354,0.3005329274,0.6164407833,0.3631935185,0.1961302007,0.4643871281,0,0.7168635614,0.7266485294,0.2668999359,0.1595054149,0.8010295968,0.9015540165,0.4112608916,0.1651890005,0.335482166,0.9140447396,0.6657660727
0.4344913331,0.2502617207,0.5751651961,0.22504304,0.4981799323,0.4532664481,0.4556403981,0.3638629275,0.4875208793,0.217438387,0.1399709715,0.2941051384,0.4337344957,0.4018769563,0.1280398962,0.9977378795,0.5083225666,0.447472273,0.0048976197,0.3015822857
